cluster,scene,image,split
collapsed_building_c0488,collapsed_building_image0361,collapsed_building_image0361_4.png,train
collapsed_building_c0429,collapsed_building_image0362,collapsed_building_image0362_0.png,val
collapsed_building_c0429,collapsed_building_image0362,collapsed_building_image0362_1.png,val
collapsed_building_c0429,collapsed_building_image0362,collapsed_building_image0362_2.png,val
collapsed_building_c0429,collapsed_building_image0362,collapsed_building_image0362_3.png,val
collapsed_building_c0429,collapsed_building_image0362,collapsed_building_image0362_4.png,val
collapsed_building_c0299,collapsed_building_image0363,collapsed_building_image0363_0.png,train
collapsed_building_c0299,collapsed_building_image0363,collapsed_building_image0363_1.png,train
collapsed_building_c0299,collapsed_building_image0363,collapsed_building_image0363_2.png,train
collapsed_building_c0299,collapsed_building_image0363,collapsed_building_image0363_3.png,train
collapsed_building_c0299,collapsed_building_image0363,collapsed_building_image0363_4.png,train
collapsed_building_c0286,collapsed_building_image0364,collapsed_building_image0364_0.png,test
collapsed_building_c0286,collapsed_building_image0364,collapsed_building_image0364_1.png,test
collapsed_building_c0286,collapsed_building_image0364,collapsed_building_image0364_2.png,test
collapsed_building_c0286,collapsed_building_image0364,collapsed_building_image0364_3.png,test
collapsed_building_c0286,collapsed_building_image0364,collapsed_building_image0364_4.png,test
collapsed_building_c0153,collapsed_building_image0365,collapsed_building_image0365_0.png,train
collapsed_building_c0153,collapsed_building_image0365,collapsed_building_image0365_1.png,train
collapsed_building_c0153,collapsed_building_image0365,collapsed_building_image0365_2.png,train
collapsed_building_c0153,collapsed_building_image0365,collapsed_building_image0365_3.png,train
collapsed_building_c0153,collapsed_building_image0365,collapsed_building_image0365_4.png,train
collapsed_building_c0092,collapsed_building_image0366,collapsed_building_image0366_0.png,train
collapsed_building_c0092,collapsed_building_image0366,collapsed_building_image0366_1.png,train
collapsed_building_c0092,collapsed_building_image0366,collapsed_building_image0366_2.png,train
collapsed_building_c0092,collapsed_building_image0366,collapsed_building_image0366_3.png,train
collapsed_building_c0092,collapsed_building_image0366,collapsed_building_image0366_4.png,train
collapsed_building_c0009,collapsed_building_image0367,collapsed_building_image0367_0.png,train
collapsed_building_c0009,collapsed_building_image0367,collapsed_building_image0367_1.png,train
collapsed_building_c0009,collapsed_building_image0367,collapsed_building_image0367_2.png,train
collapsed_building_c0009,collapsed_building_image0367,collapsed_building_image0367_3.png,train
collapsed_building_c0009,collapsed_building_image0367,collapsed_building_image0367_4.png,train
collapsed_building_c0377,collapsed_building_image0368,collapsed_building_image0368_0.png,train
collapsed_building_c0377,collapsed_building_image0368,collapsed_building_image0368_1.png,train
collapsed_building_c0377,collapsed_building_image0368,collapsed_building_image0368_2.png,train
collapsed_building_c0377,collapsed_building_image0368,collapsed_building_image0368_3.png,train
collapsed_building_c0377,collapsed_building_image0368,collapsed_building_image0368_4.png,train
collapsed_building_c0208,collapsed_building_image0369,collapsed_building_image0369_0.png,test
collapsed_building_c0208,collapsed_building_image0369,collapsed_building_image0369_1.png,test
collapsed_building_c0208,collapsed_building_image0369,collapsed_building_image0369_2.png,test
collapsed_building_c0208,collapsed_building_image0369,collapsed_building_image0369_3.png,test
collapsed_building_c0208,collapsed_building_image0369,collapsed_building_image0369_4.png,test
collapsed_building_c0228,collapsed_building_image0370,collapsed_building_image0370_0.png,val
collapsed_building_c0228,collapsed_building_image0370,collapsed_building_image0370_1.png,val
collapsed_building_c0228,collapsed_building_image0370,collapsed_building_image0370_2.png,val
collapsed_building_c0228,collapsed_building_image0370,collapsed_building_image0370_3.png,val
collapsed_building_c0228,collapsed_building_image0370,collapsed_building_image0370_4.png,val
collapsed_building_c0186,collapsed_building_image0371,collapsed_building_image0371_0.png,train
collapsed_building_c0186,collapsed_building_image0371,collapsed_building_image0371_1.png,train
collapsed_building_c0186,collapsed_building_image0371,collapsed_building_image0371_2.png,train
collapsed_building_c0186,collapsed_building_image0371,collapsed_building_image0371_3.png,train
collapsed_building_c0186,collapsed_building_image0371,collapsed_building_image0371_4.png,train
collapsed_building_c0103,collapsed_building_image0372,collapsed_building_image0372_0.png,train
collapsed_building_c0103,collapsed_building_image0372,collapsed_building_image0372_1.png,train
collapsed_building_c0103,collapsed_building_image0372,collapsed_building_image0372_2.png,train
collapsed_building_c0103,collapsed_building_image0372,collapsed_building_image0372_3.png,train
collapsed_building_c0103,collapsed_building_image0372,collapsed_building_image0372_4.png,train
collapsed_building_c0137,collapsed_building_image0373,collapsed_building_image0373_0.png,train
collapsed_building_c0137,collapsed_building_image0373,collapsed_building_image0373_1.png,train
collapsed_building_c0137,collapsed_building_image0373,collapsed_building_image0373_2.png,train
collapsed_building_c0137,collapsed_building_image0373,collapsed_building_image0373_3.png,train
collapsed_building_c0137,collapsed_building_image0373,collapsed_building_image0373_4.png,train
collapsed_building_c0490,collapsed_building_image0374,collapsed_building_image0374_0.png,test
collapsed_building_c0490,collapsed_building_image0374,collapsed_building_image0374_1.png,test
collapsed_building_c0490,collapsed_building_image0374,collapsed_building_image0374_2.png,test
collapsed_building_c0490,collapsed_building_image0374,collapsed_building_image0374_3.png,test
collapsed_building_c0490,collapsed_building_image0374,collapsed_building_image0374_4.png,test
collapsed_building_c0126,collapsed_building_image0375,collapsed_building_image0375_0.png,train
collapsed_building_c0126,collapsed_building_image0375,collapsed_building_image0375_1.png,train
collapsed_building_c0126,collapsed_building_image0375,collapsed_building_image0375_2.png,train
collapsed_building_c0126,collapsed_building_image0375,collapsed_building_image0375_3.png,train
collapsed_building_c0126,collapsed_building_image0375,collapsed_building_image0375_4.png,train
collapsed_building_c0048,collapsed_building_image0376,collapsed_building_image0376_0.png,train
collapsed_building_c0048,collapsed_building_image0376,collapsed_building_image0376_1.png,train
collapsed_building_c0048,collapsed_building_image0376,collapsed_building_image0376_2.png,train
collapsed_building_c0048,collapsed_building_image0376,collapsed_building_image0376_3.png,train
collapsed_building_c0048,collapsed_building_image0376,collapsed_building_image0376_4.png,train
collapsed_building_c0243,collapsed_building_image0377,collapsed_building_image0377_0.png,val
collapsed_building_c0243,collapsed_building_image0377,collapsed_building_image0377_1.png,val
collapsed_building_c0243,collapsed_building_image0377,collapsed_building_image0377_2.png,val
collapsed_building_c0243,collapsed_building_image0377,collapsed_building_image0377_3.png,val
collapsed_building_c0243,collapsed_building_image0377,collapsed_building_image0377_4.png,val
collapsed_building_c0296,collapsed_building_image0378,collapsed_building_image0378_0.png,train
collapsed_building_c0296,collapsed_building_image0378,collapsed_building_image0378_1.png,train
collapsed_building_c0296,collapsed_building_image0378,collapsed_building_image0378_2.png,train
collapsed_building_c0296,collapsed_building_image0378,collapsed_building_image0378_3.png,train
collapsed_building_c0296,collapsed_building_image0378,collapsed_building_image0378_4.png,train
collapsed_building_c0148,collapsed_building_image0379,collapsed_building_image0379_0.png,train
collapsed_building_c0148,collapsed_building_image0379,collapsed_building_image0379_1.png,train
collapsed_building_c0148,collapsed_building_image0379,collapsed_building_image0379_2.png,train
collapsed_building_c0148,collapsed_building_image0379,collapsed_building_image0379_3.png,train
collapsed_building_c0148,collapsed_building_image0379,collapsed_building_image0379_4.png,train
collapsed_building_c0355,collapsed_building_image0380,collapsed_building_image0380_0.png,test
collapsed_building_c0355,collapsed_building_image0380,collapsed_building_image0380_1.png,test
collapsed_building_c0355,collapsed_building_image0380,collapsed_building_image0380_2.png,test
collapsed_building_c0355,collapsed_building_image0380,collapsed_building_image0380_3.png,test
collapsed_building_c0355,collapsed_building_image0380,collapsed_building_image0380_4.png,test
collapsed_building_c0182,collapsed_building_image0381,collapsed_building_image0381_0.png,train
collapsed_building_c0182,collapsed_building_image0381,collapsed_building_image0381_1.png,train
collapsed_building_c0182,collapsed_building_image0381,collapsed_building_image0381_2.png,train
collapsed_building_c0182,collapsed_building_image0381,collapsed_building_image0381_3.png,train
collapsed_building_c0182,collapsed_building_image0381,collapsed_building_image0381_4.png,train
collapsed_building_c0247,collapsed_building_image0382,collapsed_building_image0382_0.png,test
collapsed_building_c0247,collapsed_building_image0382,collapsed_building_image0382_1.png,test
collapsed_building_c0247,collapsed_building_image0382,collapsed_building_image0382_2.png,test
collapsed_building_c0247,collapsed_building_image0382,collapsed_building_image0382_3.png,test
collapsed_building_c0247,collapsed_building_image0382,collapsed_building_image0382_4.png,test
collapsed_building_c0399,collapsed_building_image0383,collapsed_building_image0383_0.png,val
collapsed_building_c0399,collapsed_building_image0383,collapsed_building_image0383_1.png,val
collapsed_building_c0399,collapsed_building_image0383,collapsed_building_image0383_2.png,val
collapsed_building_c0399,collapsed_building_image0383,collapsed_building_image0383_3.png,val
collapsed_building_c0399,collapsed_building_image0383,collapsed_building_image0383_4.png,val
collapsed_building_c0298,collapsed_building_image0384,collapsed_building_image0384_0.png,test
collapsed_building_c0298,collapsed_building_image0384,collapsed_building_image0384_1.png,test
collapsed_building_c0298,collapsed_building_image0384,collapsed_building_image0384_2.png,test
collapsed_building_c0298,collapsed_building_image0384,collapsed_building_image0384_3.png,test
collapsed_building_c0298,collapsed_building_image0384,collapsed_building_image0384_4.png,test
collapsed_building_c0102,collapsed_building_image0385,collapsed_building_image0385_0.png,train
collapsed_building_c0102,collapsed_building_image0385,collapsed_building_image0385_1.png,train
collapsed_building_c0102,collapsed_building_image0385,collapsed_building_image0385_2.png,train
